Kingdom,Group,SubGroup,Size (Mb)
Viruses,dsDNA viruses, no RNA stage,Podoviridae,0.038513
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.040287
Viruses,dsDNA viruses, no RNA stage,Myoviridae,0.033525
Viruses,ssDNA viruses,Inoviridae,0.005819
Viruses,ssDNA viruses,Inoviridae,0.007069
Viruses,unclassified phages,unclassified,0.006907
Bacteria,Proteobacteria,Gammaproteobacteria,4.64898
Bacteria,Proteobacteria,Betaproteobacteria,2.60958
Eukaryota,Fungi,Basidiomycetes,46.5116
Eukaryota,Protists,Other Protists,82.9958
Bacteria,Proteobacteria,delta/epsilon subdivisions,10.2654
Bacteria,Firmicutes,Clostridia,2.31363
Eukaryota,Animals,Insects,971.189
Viruses,ssRNA viruses,Closteroviridae,0.017039
Viruses,ssRNA viruses,Secoviridae,0.011338
Viruses,Satellites,unclassified,0.001118
Viruses,ssRNA viruses,Alphaflexiviridae,0.005966
Viruses,ssRNA viruses,Secoviridae,0.012655
Viruses,ssRNA viruses,Bromoviridae,0.00855
Viruses,ssRNA viruses,Closteroviridae,0.016044
Viruses,ssRNA viruses,Luteoviridae,0.005986
Viruses,Retro-transcribing viruses,Caulimoviridae,0.007876
Bacteria,Actinobacteria,Actinobacteria,9.91509
Bacteria,Actinobacteria,Actinobacteria,9.38642
Bacteria,Actinobacteria,Actinobacteria,8.45728
Bacteria,Actinobacteria,Actinobacteria,9.15672
Bacteria,Actinobacteria,Actinobacteria,9.52873
Bacteria,Actinobacteria,Actinobacteria,8.77192
Bacteria,Actinobacteria,Actinobacteria,8.41822
Bacteria,Actinobacteria,Actinobacteria,7.80654
Bacteria,Actinobacteria,Actinobacteria,9.00286
Bacteria,Fusobacteria,Fusobacteriia,1.67328
Viruses,ssRNA viruses,Virgaviridae,0.006279
Bacteria,Firmicutes,Bacilli,2.39986
Bacteria,Firmicutes,Bacilli,4.36801
Bacteria,Firmicutes,Bacilli,2.29473
Bacteria,Firmicutes,Bacilli,2.13136
Bacteria,Firmicutes,Bacilli,2.12204
Bacteria,Firmicutes,Bacilli,2.26786
Bacteria,Firmicutes,Bacilli,1.88354
Bacteria,Firmicutes,Bacilli,2.04327
Bacteria,Firmicutes,Bacilli,2.41856
Bacteria,Firmicutes,Bacilli,2.02654
Bacteria,Firmicutes,Bacilli,1.98109
Bacteria,Firmicutes,Bacilli,2.12137
Bacteria,Firmicutes,Bacilli,1.87744
Bacteria,Firmicutes,Bacilli,2.23942
Bacteria,Firmicutes,Bacilli,2.20776
Bacteria,Firmicutes,Bacilli,2.03647
Bacteria,Firmicutes,Bacilli,4.79176
Bacteria,Firmicutes,Bacilli,2.08308
Bacteria,Firmicutes,Bacilli,1.84734
Bacteria,Firmicutes,Bacilli,2.63907
Bacteria,Firmicutes,Bacilli,2.28331
Bacteria,Firmicutes,Bacilli,2.42251
Bacteria,Firmicutes,Bacilli,1.99234
Bacteria,Firmicutes,Bacilli,2.07781
Bacteria,Firmicutes,Bacilli,2.2344
Bacteria,Firmicutes,Bacilli,2.00825
Bacteria,Firmicutes,Bacilli,1.94561
Bacteria,Firmicutes,Bacilli,2.22495
Bacteria,Firmicutes,Bacilli,2.06978
Bacteria,Firmicutes,Bacilli,1.97555
Bacteria,Firmicutes,Bacilli,1.91698
Bacteria,Firmicutes,Bacilli,2.22386
Bacteria,Firmicutes,Bacilli,1.50544
Bacteria,Firmicutes,Bacilli,1.86415
Bacteria,Firmicutes,Bacilli,2.35734
Bacteria,Firmicutes,Bacilli,1.92789
Bacteria,Firmicutes,Bacilli,2.2137
Bacteria,Firmicutes,Bacilli,2.32985
Bacteria,Firmicutes,Bacilli,2.43395
Bacteria,Firmicutes,Bacilli,2.09857
Bacteria,Firmicutes,Bacilli,2.41613
Bacteria,Firmicutes,Bacilli,2.35854
Bacteria,Firmicutes,Bacilli,4.33776
Bacteria,Firmicutes,Bacilli,2.17624
Bacteria,Firmicutes,Bacilli,2.14013
Bacteria,Firmicutes,Bacilli,1.63992
Viruses,unclassified phages,unclassified,0.0488
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.034704
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.037184
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.035466
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.035543
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.034882
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.035525
Viruses,dsDNA viruses, no RNA stage,Podoviridae,0.016687
Viruses,dsDNA viruses, no RNA stage,Podoviridae,0.019343
Viruses,unclassified phages,unclassified,0.038392
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.034815
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.056506
Viruses,dsDNA viruses, no RNA stage,Myoviridae,0.042935
Viruses,unclassified phages,unclassified,0.039965
Viruses,unclassified phages,unclassified,0.03936
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.031147
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.040248
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.043075
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.040539
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.031276
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.039136
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.034692
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.036019
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.058305
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.039807
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.03737
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.040739
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.033756
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.041757
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.045606
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.040758
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.038528
Viruses,unclassified phages,unclassified,0.037375
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.037282
Bacteria,Firmicutes,Bacilli,1.70008
Bacteria,Firmicutes,Bacilli,2.10346
Bacteria,Firmicutes,Bacilli,7.67647
Bacteria,Firmicutes,Bacilli,2.29094
Bacteria,Firmicutes,Bacilli,2.02588
Bacteria,Firmicutes,Bacilli,2.2633
Bacteria,Firmicutes,Bacilli,2.12687
Bacteria,Firmicutes,Bacilli,2.01965
Viruses,unclassified phages,unclassified,0.039538
Viruses,unclassified phages,unclassified,0.041072
Viruses,unclassified phages,unclassified,0.034419
Viruses,unclassified phages,unclassified,0.041796
Viruses,unclassified phages,unclassified,0.038206
Viruses,unclassified phages,unclassified,0.040014
Bacteria,Firmicutes,Bacilli,2.06202
Bacteria,Firmicutes,Bacilli,7.7025
Bacteria,Firmicutes,Bacilli,1.88958
Bacteria,Firmicutes,Bacilli,3.31855
Bacteria,Firmicutes,Bacilli,2.06184
Bacteria,Firmicutes,Bacilli,2.21758
Bacteria,Firmicutes,Bacilli,2.61962
Bacteria,Firmicutes,Bacilli,2.06546
Bacteria,Firmicutes,Bacilli,1.63196
Bacteria,Firmicutes,Bacilli,2.38522
Bacteria,Firmicutes,Bacilli,2.18466
Bacteria,Firmicutes,Bacilli,2.14944
Bacteria,Firmicutes,Bacilli,2.13978
Bacteria,Firmicutes,Bacilli,2.02229
Bacteria,Actinobacteria,Actinobacteria,5.91431
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.040474
Bacteria,Actinobacteria,Actinobacteria,11.8284
Bacteria,Actinobacteria,Actinobacteria,8.11241
Bacteria,Actinobacteria,Actinobacteria,11.0059
Bacteria,Actinobacteria,Actinobacteria,9.84877
Bacteria,Actinobacteria,Actinobacteria,9.40469
Bacteria,Actinobacteria,Actinobacteria,7.08469
Bacteria,Actinobacteria,Actinobacteria,4.34566
Bacteria,Actinobacteria,Actinobacteria,9.71738
Bacteria,Actinobacteria,Actinobacteria,8.57109
Bacteria,Actinobacteria,Actinobacteria,9.78458
Bacteria,Actinobacteria,Actinobacteria,8.38467
Bacteria,Actinobacteria,Actinobacteria,8.3936
Bacteria,Actinobacteria,Actinobacteria,3.67337
Bacteria,Actinobacteria,Actinobacteria,9.97886
Bacteria,Actinobacteria,Actinobacteria,8.40269
Bacteria,Actinobacteria,Actinobacteria,7.30821
Bacteria,Actinobacteria,Actinobacteria,8.21621
Bacteria,Actinobacteria,Actinobacteria,8.76213
Bacteria,Actinobacteria,Actinobacteria,7.88542
Bacteria,Actinobacteria,Actinobacteria,9.32114
Bacteria,Actinobacteria,Actinobacteria,9.59138
Bacteria,Actinobacteria,Actinobacteria,9.92805
Bacteria,Actinobacteria,Actinobacteria,7.4092
Bacteria,Actinobacteria,Actinobacteria,10.4683
Bacteria,Actinobacteria,Actinobacteria,6.48033
Bacteria,Actinobacteria,Actinobacteria,8.79021
Bacteria,Actinobacteria,Actinobacteria,8.22707
Bacteria,Actinobacteria,Actinobacteria,9.62453
Bacteria,Actinobacteria,Actinobacteria,7.85886
Bacteria,Actinobacteria,Actinobacteria,11.9367
Bacteria,Actinobacteria,Actinobacteria,8.95573
Bacteria,Actinobacteria,Actinobacteria,7.78135
Bacteria,Actinobacteria,Actinobacteria,8.62216
Bacteria,Actinobacteria,Actinobacteria,8.3997
Bacteria,Actinobacteria,Actinobacteria,10.48
Bacteria,Actinobacteria,Actinobacteria,9.43988
Bacteria,Actinobacteria,Actinobacteria,7.50379
Bacteria,Actinobacteria,Actinobacteria,7.04691
Bacteria,Actinobacteria,Actinobacteria,8.09552
Bacteria,Actinobacteria,Actinobacteria,8.67652
Bacteria,Actinobacteria,Actinobacteria,10.0631
Bacteria,Actinobacteria,Actinobacteria,9.30061
Bacteria,Actinobacteria,Actinobacteria,9.1291
Bacteria,Actinobacteria,Actinobacteria,2.38897
Bacteria,Actinobacteria,Actinobacteria,10.1992
Bacteria,Actinobacteria,Actinobacteria,9.14338
Bacteria,Actinobacteria,Actinobacteria,8.47831
Bacteria,Actinobacteria,Actinobacteria,9.05485
Bacteria,Actinobacteria,Actinobacteria,8.37729
Bacteria,Actinobacteria,Actinobacteria,7.89901
Bacteria,Actinobacteria,Actinobacteria,7.7624
Bacteria,Actinobacteria,Actinobacteria,9.55595
Bacteria,Actinobacteria,Actinobacteria,9.02957
Bacteria,Actinobacteria,Actinobacteria,3.13576
Bacteria,Actinobacteria,Actinobacteria,9.85429
Bacteria,Actinobacteria,Actinobacteria,7.50752
Bacteria,Actinobacteria,Actinobacteria,9.98207
Bacteria,Actinobacteria,Actinobacteria,8.84759
Bacteria,Actinobacteria,Actinobacteria,7.85194
Bacteria,Actinobacteria,Actinobacteria,10.3474
Bacteria,Actinobacteria,Actinobacteria,10.0354
Bacteria,Actinobacteria,Actinobacteria,7.07041
Bacteria,Actinobacteria,Actinobacteria,8.88492
Bacteria,Actinobacteria,Actinobacteria,6.99652
Bacteria,Actinobacteria,Actinobacteria,8.76226
Bacteria,Actinobacteria,Actinobacteria,7.67065
Bacteria,Actinobacteria,Actinobacteria,7.89634
Bacteria,Actinobacteria,Actinobacteria,7.67037
Bacteria,Actinobacteria,Actinobacteria,7.90576
Bacteria,Actinobacteria,Actinobacteria,11.5846
Bacteria,Actinobacteria,Actinobacteria,7.39851
Bacteria,Actinobacteria,Actinobacteria,10.0531
Bacteria,Actinobacteria,Actinobacteria,7.30048
Bacteria,Actinobacteria,Actinobacteria,8.51192
Bacteria,Actinobacteria,Actinobacteria,7.62377
Bacteria,Actinobacteria,Actinobacteria,8.63274
Bacteria,Actinobacteria,Actinobacteria,7.8676
Bacteria,Actinobacteria,Actinobacteria,7.71238
Bacteria,Actinobacteria,Actinobacteria,9.06879
Bacteria,Actinobacteria,Actinobacteria,8.94564
Bacteria,Actinobacteria,Actinobacteria,7.53754
Bacteria,Actinobacteria,Actinobacteria,8.10328
Bacteria,Actinobacteria,Actinobacteria,7.66863
Bacteria,Actinobacteria,Actinobacteria,9.88972
Bacteria,Actinobacteria,Actinobacteria,7.74084
Bacteria,Actinobacteria,Actinobacteria,11.03
Bacteria,Actinobacteria,Actinobacteria,10.3837
Bacteria,Actinobacteria,Actinobacteria,9.12787
Bacteria,Actinobacteria,Actinobacteria,8.89747
Bacteria,Actinobacteria,Actinobacteria,10.4039
Bacteria,Actinobacteria,Actinobacteria,-
Bacteria,Actinobacteria,Actinobacteria,8.5829
Bacteria,Actinobacteria,Actinobacteria,9.58856
Bacteria,Actinobacteria,Actinobacteria,8.71685
Bacteria,Actinobacteria,Actinobacteria,8.12249
Bacteria,Actinobacteria,Actinobacteria,7.55847
Bacteria,Actinobacteria,Actinobacteria,8.49676
Bacteria,Actinobacteria,Actinobacteria,3.97204
Bacteria,Actinobacteria,Actinobacteria,9.30015
Bacteria,Actinobacteria,Actinobacteria,8.90964
Bacteria,Actinobacteria,Actinobacteria,8.1209
Bacteria,Actinobacteria,Actinobacteria,5.85006
Bacteria,Actinobacteria,Actinobacteria,2.08935
Bacteria,Actinobacteria,Actinobacteria,11.4523
Bacteria,Actinobacteria,Actinobacteria,8.15804
Bacteria,Actinobacteria,Actinobacteria,4.04074
Bacteria,Actinobacteria,Actinobacteria,7.47781
Bacteria,Actinobacteria,Actinobacteria,9.11162
Bacteria,Actinobacteria,Actinobacteria,7.82917
Bacteria,Actinobacteria,Actinobacteria,3.84472
Bacteria,Actinobacteria,Actinobacteria,9.18094
Bacteria,Actinobacteria,Actinobacteria,8.48542
Bacteria,Actinobacteria,Actinobacteria,8.72688
Bacteria,Actinobacteria,Actinobacteria,7.71411
Bacteria,Actinobacteria,Actinobacteria,7.42799
Bacteria,Actinobacteria,Actinobacteria,8.40857
Bacteria,Actinobacteria,Actinobacteria,9.38185
Bacteria,Actinobacteria,Actinobacteria,8.58439
Bacteria,Actinobacteria,Actinobacteria,9.90141
Bacteria,Actinobacteria,Actinobacteria,9.52866
Bacteria,Actinobacteria,Actinobacteria,4.95096
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.051252
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.051071
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.037612
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.051552
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.04922
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.051077
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.038194
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.041831
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.041491
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.050255
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.037068
Bacteria,Actinobacteria,Actinobacteria,11.7346
Bacteria,Actinobacteria,Actinobacteria,7.6561
Bacteria,Actinobacteria,Actinobacteria,8.53259
Bacteria,Actinobacteria,Actinobacteria,11.7606
Bacteria,Actinobacteria,Actinobacteria,8.17982
Bacteria,Actinobacteria,Actinobacteria,7.99682
Bacteria,Actinobacteria,Actinobacteria,10.43
Bacteria,Actinobacteria,Actinobacteria,7.45833
Bacteria,Actinobacteria,Actinobacteria,6.97395
Bacteria,Actinobacteria,Actinobacteria,7.80361
Bacteria,Actinobacteria,Actinobacteria,12.7007
Bacteria,Actinobacteria,Actinobacteria,15.0929
Bacteria,Actinobacteria,Actinobacteria,9.46213
Bacteria,Actinobacteria,Actinobacteria,10.0225
Bacteria,Actinobacteria,Actinobacteria,9.78226
Bacteria,Actinobacteria,Actinobacteria,7.20548
Bacteria,Actinobacteria,Actinobacteria,7.83474
Bacteria,Actinobacteria,Actinobacteria,8.61082
Bacteria,Actinobacteria,Actinobacteria,9.65743
Bacteria,Actinobacteria,Actinobacteria,10.4767
Bacteria,Actinobacteria,Actinobacteria,11.3927
Bacteria,Actinobacteria,Actinobacteria,8.22991
Bacteria,Actinobacteria,Actinobacteria,8.2435
Bacteria,Actinobacteria,Actinobacteria,6.38341
Bacteria,Actinobacteria,Actinobacteria,5.1769
Bacteria,Actinobacteria,Actinobacteria,8.76149
Bacteria,Actinobacteria,Actinobacteria,10.4191
Bacteria,Actinobacteria,Actinobacteria,7.10495
Bacteria,Actinobacteria,Actinobacteria,9.31349
Bacteria,Actinobacteria,Actinobacteria,6.45734
Bacteria,Actinobacteria,Actinobacteria,10.4531
Bacteria,Actinobacteria,Actinobacteria,7.34101
Bacteria,Actinobacteria,Actinobacteria,7.6722
Bacteria,Actinobacteria,Actinobacteria,10.8253
Bacteria,Actinobacteria,Actinobacteria,8.77559
Bacteria,Actinobacteria,Actinobacteria,8.59509
Bacteria,Actinobacteria,Actinobacteria,8.22645
Bacteria,Actinobacteria,Actinobacteria,9.15378
Bacteria,Actinobacteria,Actinobacteria,8.062
Bacteria,Actinobacteria,Actinobacteria,10.5304
Bacteria,Actinobacteria,Actinobacteria,7.65147
Bacteria,Actinobacteria,Actinobacteria,10.2086
Bacteria,Actinobacteria,Actinobacteria,11.1383
Bacteria,Actinobacteria,Actinobacteria,7.94152
Bacteria,Actinobacteria,Actinobacteria,9.18506
Bacteria,Actinobacteria,Actinobacteria,10.6263
Bacteria,Actinobacteria,Actinobacteria,8.2933
Bacteria,Actinobacteria,Actinobacteria,6.42989
Bacteria,Actinobacteria,Actinobacteria,7.05601
Bacteria,Actinobacteria,Actinobacteria,9.38084
Bacteria,Actinobacteria,Actinobacteria,8.62193
Bacteria,Actinobacteria,Actinobacteria,5.9614
Bacteria,Actinobacteria,Actinobacteria,6.46698
Bacteria,Actinobacteria,Actinobacteria,6.79052
Bacteria,Actinobacteria,Actinobacteria,11.3868
Bacteria,Actinobacteria,Actinobacteria,7.81939
Bacteria,Actinobacteria,Actinobacteria,10.9259
Bacteria,Actinobacteria,Actinobacteria,8.22169
Bacteria,Actinobacteria,Actinobacteria,5.96165
Bacteria,Actinobacteria,Actinobacteria,9.44108
Bacteria,Actinobacteria,Actinobacteria,10.3695
Viruses,dsRNA viruses,Reoviridae,0.006725
Eukaryota,Animals,Other Animals,176.211
Eukaryota,Protists,Kinetoplasts,27.2838
Eukaryota,Protists,Kinetoplasts,27.235
Eukaryota,Protists,Kinetoplasts,24.9629
Viruses,ssRNA viruses,Nodaviridae,0.004528
Eukaryota,Animals,Other Animals,990.915
Eukaryota,Animals,Roundworms,-
Eukaryota,Animals,Roundworms,43.1502
Eukaryota,Animals,Roundworms,-
Eukaryota,Animals,Roundworms,-
Eukaryota,Animals,Roundworms,0.014301
Eukaryota,Animals,Birds,1225.04
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.062706
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.057677
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.062147
Viruses,dsDNA viruses, no RNA stage,Siphoviridae,0.060238
Viruses,dsDNA viruses, no RNA stage,Rudiviridae,0.028096
Eukaryota,Protists,Other Protists,65.2049
Viruses,ssRNA viruses,Luteoviridae,0.005843
Eukaryota,Animals,Roundworms,90.131
Bacteria,Firmicutes,Clostridia,4.21454
Bacteria,Firmicutes,Clostridia,3.24547
Viruses,ssRNA viruses,unclassified,0.004258
Viruses,Satellites,unclassified,0.000388
Viruses,ssDNA viruses,Nanoviridae,0.002039
Bacteria,Proteobacteria,Gammaproteobacteria,2.25417
Bacteria,Proteobacteria,Gammaproteobacteria,2.30655
Bacteria,Proteobacteria,Gammaproteobacteria,3.96427
Bacteria,Firmicutes,Negativicutes,2.08524
Bacteria,Proteobacteria,Gammaproteobacteria,2.67547
Bacteria,Proteobacteria,Gammaproteobacteria,2.95262
Viruses,ssRNA viruses,Filoviridae,0.018875
Viruses,Retro-transcribing viruses,Caulimoviridae,0.007687
Viruses,Retro-transcribing viruses,Caulimoviridae,0.007568
Viruses,Retro-transcribing viruses,Caulimoviridae,0.007317
Viruses,ssRNA viruses,Potyviridae,0.009596
Viruses,ssDNA viruses,Geminiviridae,0.002706
Viruses,ssDNA viruses,Geminiviridae,0.002735
Viruses,ssRNA viruses,Potyviridae,0.009782
Viruses,ssDNA viruses,Geminiviridae,0.002758
Viruses,ssRNA viruses,Betaflexiviridae,0.008146
Viruses,ssDNA viruses,Geminiviridae,0.00283
Viruses,ssRNA viruses,Luteoviridae,0.005899
Viruses,dsDNA viruses, no RNA stage,Herpesviridae,0.143461
Viruses,dsDNA viruses, no RNA stage,Herpesviridae,0.128367
Eukaryota,Fungi,Basidiomycetes,37.0143
Bacteria,Proteobacteria,Alphaproteobacteria,4.74041
Bacteria,Proteobacteria,Alphaproteobacteria,3.54016
Bacteria,Proteobacteria,Alphaproteobacteria,4.22947
Bacteria,Proteobacteria,Alphaproteobacteria,3.97667
Bacteria,Proteobacteria,Alphaproteobacteria,4.13108
Bacteria,Proteobacteria,Alphaproteobacteria,3.91454
Bacteria,Proteobacteria,Alphaproteobacteria,4.08598
Viruses,dsDNA viruses, no RNA stage,Podoviridae,0.073325
Viruses,dsDNA viruses, no RNA stage,unclassified,0.042092
Viruses,dsDNA viruses, no RNA stage,unclassified,0.040929
Viruses,dsDNA viruses, no RNA stage,unclassified,0.040931
Viruses,dsDNA viruses, no RNA stage,Podoviridae,0.074485
Bacteria,Proteobacteria,Alphaproteobacteria,3.45317
Bacteria,Proteobacteria,Alphaproteobacteria,4.94529
Bacteria,Firmicutes,Clostridia,3.55783
Bacteria,Firmicutes,Clostridia,3.86201
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.014847
Viruses,dsDNA viruses, no RNA stage,Rudiviridae,0.027431
Archaea,Crenarchaeota,Thermoprotei,1.79889
Archaea,Crenarchaeota,Thermoprotei,1.50646
Archaea,Crenarchaeota,Thermoprotei,2.51946
Archaea,Crenarchaeota,Thermoprotei,2.22596
Archaea,Crenarchaeota,Thermoprotei,2.85441
Viruses,dsDNA viruses, no RNA stage,Lipothrixviridae,0.0409
Viruses,dsDNA viruses, no RNA stage,Rudiviridae,0.032308
Viruses,dsDNA viruses, no RNA stage,Rudiviridae,0.03545
Archaea,Crenarchaeota,Thermoprotei,2.21463
Viruses,dsDNA viruses, no RNA stage,unclassified,0.048775
Archaea,Crenarchaeota,Thermoprotei,2.99225
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.015465
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.014796
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.015135
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.01533
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.015684
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.017602
Archaea,Crenarchaeota,Thermoprotei,2.69476
Viruses,dsDNA viruses, no RNA stage,Turriviridae,0.017663
Viruses,dsDNA viruses, no RNA stage,Turriviridae,0.016622
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.017385
Viruses,dsDNA viruses, no RNA stage,Fuselloviridae,0.016473
Viruses,dsDNA viruses, no RNA stage,Bicaudaviridae,0.075294
Viruses,dsDNA viruses, no RNA stage,Bicaudaviridae,0.076107
Bacteria,Proteobacteria,Betaproteobacteria,3.42353
Bacteria,Proteobacteria,Betaproteobacteria,3.21721
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.294
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.81936
Bacteria,Aquificae,Aquificae,1.83844
Bacteria,Aquificae,Aquificae,1.64088
Bacteria,Aquificae,Aquificae,1.61018
Bacteria,Aquificae,Aquificae,1.53447
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.72736
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.1532
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.20156
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.95268
Bacteria,Proteobacteria,Betaproteobacteria,3.80265
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.66174
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.65638
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.62998
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.51011
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.83318
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.30635
Bacteria,Proteobacteria,delta/epsilon subdivisions,3.17573
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.74444
Bacteria,Proteobacteria,delta/epsilon subdivisions,2.21789
Viruses,ssRNA viruses,Potyviridae,0.009965
Viruses,Satellites,unclassified,0.00135
Viruses,ssRNA viruses,Potyviridae,0.009718
Viruses,ssRNA viruses,Rhabdoviridae,0.011056
Viruses,ssDNA viruses,Geminiviridae,0.002774
Viruses,ssRNA viruses,Paramyxoviridae,0.017187
Bacteria,Bacteroidetes/Chlorobi group,Bacteroidetes,4.96283
Eukaryota,Animals,Mammals,2808.53
Viruses,dsDNA viruses, no RNA stage,Papillomaviridae,0.00726
Bacteria,Proteobacteria,Betaproteobacteria,2.38805
